0.051457,0.141519,0.689908,0.099362,0.032122,-0.652634,0.750443,-0.286568,-0.118727,0.508749,0.644462,-0.834967,0.184907,-0.637194,-0.270540,-0.857704,0.800801,-0.495746,-0.115415,0.014429,-0.021119,0.052362,-0.701165,-0.183504,-0.571400,-0.036416,-1.684195,-0.389991,-0.137457,-0.768204,0.167688,0.734930,-0.499406,1.670072,-0.449679,0.011146
0.054790,0.134300,0.678863,0.106352,0.028699,-0.646529,0.754895,-0.310795,-0.123767,0.511039,0.715165,-0.872670,0.189202,-0.639466,-0.318244,-0.901615,0.845799,-0.534350,-0.142434,0.006363,-0.027884,0.053407,-0.627101,-0.180743,-0.582961,-0.010100,-1.682144,-0.352654,-0.142094,-0.721808,0.126005,0.726549,-0.444282,1.675166,-0.431572,0.013334
0.058437,0.127031,0.669437,0.114596,0.023967,-0.633592,0.764758,-0.328382,-0.138621,0.507808,0.758951,-0.872670,0.203637,-0.668342,-0.382242,-0.879162,0.920507,-0.571755,-0.166326,-0.012769,-0.038131,0.052898,-0.566271,-0.143056,-0.611649,0.038440,-1.656825,-0.299113,-0.159800,-0.644895,0.083622,0.714536,-0.387050,1.687118,-0.408783,0.007444
0.062759,0.119869,0.659907,0.121934,0.017876,-0.618465,0.776088,-0.337790,-0.163163,0.496880,0.789800,-0.872670,0.222716,-0.722875,-0.446540,-0.796387,1.033288,-0.638209,-0.186512,-0.043125,-0.045302,0.057154,-0.501146,-0.112706,-0.644561,0.096500,-1.641692,-0.270000,-0.163392,-0.571680,0.039322,0.710353,-0.322512,1.685375,-0.395036,0.005744
0.067428,0.111003,0.651002,0.128909,0.009975,-0.608032,0.783313,-0.339982,-0.182571,0.501402,0.835649,-0.872670,0.239119,-0.770611,-0.503059,-0.723380,1.138650,-0.696369,-0.198949,-0.076150,-0.049292,0.054666,-0.440862,-0.067223,-0.666166,0.171244,-1.566764,-0.228511,-0.199406,-0.507675,-0.027318,0.693246,-0.220456,1.579026,-0.357725,0.038423
0.072012,0.101382,0.643441,0.137753,0.006701,-0.603459,0.785376,-0.341748,-0.188533,0.534867,0.876893,-0.872670,0.252806,-0.806119,-0.547024,-0.690628,1.215511,-0.744262,-0.219648,-0.104554,-0.052078,0.044435,-0.381219,-0.031466,-0.677505,0.271172,-1.512915,-0.197781,-0.186066,-0.453952,-0.093246,0.682860,-0.093863,1.480751,-0.352476,-0.000906
0.077685,0.090324,0.639520,0.143951,0.008050,-0.600743,0.786334,-0.329353,-0.192235,0.555538,0.887038,-0.872670,0.261800,-0.822422,-0.572746,-0.671829,1.260778,-0.787671,-0.230559,-0.133722,-0.042297,0.035458,-0.333700,0.001699,-0.681955,0.383662,-1.441032,-0.200402,-0.095332,-0.402018,-0.139303,0.670371,0.039074,1.399308,-0.382230,-0.108994
0.082999,0.076902,0.637802,0.141907,0.008713,-0.607833,0.781233,-0.314038,-0.183432,0.558766,0.920677,-0.872670,0.251401,-0.813405,-0.563432,-0.654140,1.286671,-0.815844,-0.225046,-0.144007,-0.027331,0.013146,-0.288400,0.038529,-0.676734,0.530917,-1.219139,-0.148408,-0.105979,-0.371055,-0.234017,0.638263,0.225053,1.068015,-0.334597,-0.132030
0.089760,0.062079,0.638646,0.133359,0.021099,-0.618732,0.773913,-0.298261,-0.139684,0.581480,0.959716,-0.872670,0.223637,-0.782103,-0.525360,-0.671733,1.276824,-0.833406,-0.219895,-0.130968,0.013199,-0.008818,-0.277138,0.041154,-0.651591,0.720349,-0.980201,-0.113675,-0.036524,-0.335899,-0.287468,0.582474,0.427185,0.739726,-0.342012,-0.297353
0.098214,0.047104,0.640256,0.122935,0.031492,-0.631191,0.765175,-0.268413,-0.098260,0.604701,0.993937,-0.872670,0.189823,-0.745984,-0.487355,-0.680844,1.262121,-0.839974,-0.195416,-0.111881,0.047052,-0.030197,-0.291336,0.079918,-0.623956,0.937145,-0.639071,-0.091347,-0.036144,-0.315700,-0.369780,0.541573,0.647871,0.348093,-0.301727,-0.396406
